accX,accY,accZ,gyroX,gyroY,gyroZ,d_uncMagX,d_uncMagY,d_uncMagZ
-0.016639702000000003,0.13239936000000002,-0.6263249999999996,0.009120217,-0.028154777,-0.04654793,-0.09999799999999581,-0.10001000000002591,-0.10000999999999749
0.022385786,0.10187328000000002,1.1908740000000009,0.0011789687,0.06469674,-0.041050144,0.0,0.0,0.0
0.047524905000000006,0.12294226,-0.627521999999999,-0.0018753577,-0.015326608,-0.040439278,-0.10000000000000497,-0.04999999999998295,-0.04999999999998295
0.03172317,0.13383588,-0.28275700000000015,0.011563677,0.010329733,-0.037995815,0.0,-0.05000000000001137,-0.05000000000001137
0.02621651,0.037110126,0.3289609999999996,-0.0030970889999999986,-0.027849345,-0.026389375,0.0,0.0,0.0
0.005267244000000001,0.18148049,0.005744500000000485,-0.0030970890000000004,0.028655691,-0.023945916,0.0,-0.09998999999999114,0.0
-0.029568392,0.09804256,0.4259269999999997,0.0097310815,0.0335426105,-0.0184481285,0.0,-0.10000999999999749,0.0
0.022385786,0.10378864000000002,-0.2097339999999992,-0.007984010500000001,-0.017770069,-0.006230823000000001,0.0,0.0,0.0
-0.0051475335,0.14065934,-0.35458299999999987,-0.0024862235,-0.0049418990000000005,0.0010995595,0.0,0.0,0.0
-0.0047884032,0.08978256300000001,1.3967749999999999,0.0054550245,-0.0037201676,0.008429944,-0.09999999999999787,0.0,0.0
0.0260968,0.1851915,-0.6694209999999998,0.013396274,0.05186857,0.015760325,0.0,0.0,0.0
0.051714757,0.07338228000000001,-0.39109499999999997,0.014312570696499997,-0.0021930054999999976,0.0237015725,0.0,0.0,0.0
0.05231331,0.061171854000000005,-0.615551,-0.0037079547,-0.04464814,0.03164282,0.0,0.0,0.0
0.07505822,0.15179238000000003,0.7299904999999995,-0.0006536282599999999,-0.014715742,0.037751473,0.0,0.10000999999999749,0.0
0.09277531500000001,0.16244658,0.01951000000000036,0.013090840500000001,-0.055643715,0.04324926,0.0,0.0,0.0
0.029328972,0.059316346,-0.13790799999999948,-0.0049296845,0.02987742,0.058520894,0.0,0.0,-0.09998999999999114
-0.035434186,0.18291701000000002,-1.336205999999999,0.0017898325,-0.097793415,0.06340781599999999,0.0,0.0,0.0
-0.050637364,0.07038953,1.15137,-0.007984010500000001,0.01827098,0.06401868,0.0,0.0,-0.10000999999999749
-0.0037110128,0.19776106000000002,0.10151250000000012,0.004844159000000001,0.021325307,0.07867945,0.0,0.0,0.05000499999997032
0.050637364,0.11911154,0.12904499999999963,-0.0055405498,0.003610215,0.09517281,0.0,0.09998999999999114,0.05000500000002717
0.12749124,0.090381116,-0.4659129999999987,-0.009205741,-0.03059824,0.098838,0.0,0.0,0.0
0.10977415,0.13251907,0.3600860000000008,-0.01836872,-0.034263432,0.10739011,0.09999999999999787,0.0,0.0
0.045130703,0.21200657000000006,0.17932400000000115,-0.011649202,-0.027543912,0.114109635,0.0,0.09999999999999432,0.0
0.030047232000000004,0.14077905000000002,0.8233639999999998,-0.013481798,0.017049251,0.117163956,-0.09999999999999787,0.0,0.0
0.0688333,0.13048400000000002,-0.44915400000000005,-0.013481798,-0.0024984372,0.12205088,0.09999999999999787,0.10001000000002591,-0.10000999999999749
0.12545617,0.15562311000000004,0.22241900000000037,-0.018979585,0.0136894915,0.124494335,0.10000000000000497,0.0,0.19999999999998863
