accX,accY,accZ,gyroX,gyroY,gyroZ,d_uncMagX,d_uncMagY,d_uncMagZ
0.08104372600000001,0.050996494,-0.7292759999999987,-0.030555481,-0.036694676,0.36240804,-0.10000000000000142,0.1999999999999602,0.0
0.13575124000000002,0.11360487,0.5923239999999996,-0.028417452000000003,-0.006456845,0.369127555,0.0,0.19998999999998546,-0.0999999999999659
0.28407204,0.13850456,0.7323839999999997,-0.02566856,-0.055326065,0.3703493,0.0,0.30001000000001454,0.0
0.331537075,0.13192052,-0.057702499999999546,-0.0039828429,-0.0599075565,0.37096015,0.0,0.19998999999998546,0.049999999999954525
0.27988217,0.008918401000000001,-0.7921234999999989,-0.007342601999999999,-0.093505145,0.36882213,-0.09999700000000189,0.30001000000001454,-0.35001999999997224
0.16196774000000003,0.07433996000000001,-0.4323940000000004,-0.018949041,-0.090450816,0.36546236,-0.10000299999999385,0.3000000000000398,-0.09998000000001639
0.10654198,0.13305775500000003,0.9490590000000001,-0.012840389,-0.093199712,0.3630189,0.10000299999999385,0.29998999999995135,0.0
0.030286651999999997,0.080564886,0.5025410000000008,-0.0024556797,-0.07395746,0.36668408,0.09999700000000189,0.20001000000004865,0.19998000000003913
-0.022385786,-0.012210429000000002,-0.6957569999999986,-0.011618658,-0.029975155,0.37645793,0.0,0.1999999999999602,0.0
0.058298814000000004,0.08726865,-0.07326499999999925,-0.021392502,-0.020812178,0.37584707,0.10000000000000142,0.3000000000000398,0.0
0.10426749,0.08571242000000001,0.9837760000000006,-0.026890289,0.020115793,0.38745353,0.0,0.29998999999995135,0.0
0.1851915,0.15753847,-0.5449219999999997,-0.02566856,0.0054550273,0.39356217,0.10000000000000142,0.30000000000001137,0.0
0.33135753,-0.00047884034000000007,-0.8753219999999988,-0.011618658,-0.020812178,0.38684264,0.0,0.29999999999998295,-0.10000000000002274
0.35709520000000006,0.060453594,-0.1786089999999998,-0.037885863,-0.038527273,0.37462536,0.0,0.20000000000001705,0.0
0.12078748,0.1447295,0.630631000000001,-0.016200147499999998,-0.058380393499999995,0.37034929,0.10000000000000142,0.19999999999998863,0.0
0.017717093,0.017238252000000003,0.5635930000000009,-0.015283849999999996,-0.037916405,0.36851668,0.10000299999999385,0.30000000000001137,0.10000000000002274
0.07254431,0.07206547,-0.9507389999999987,-0.024446828,-0.0281425635,0.373709035,0.0,0.19999999999998863,0.0
0.28514943000000004,0.055306060000000004,-0.36416000000000004,-0.0299446145,-0.022033909,0.370960145,0.0,0.20001000000004865,0.049999999999954525
0.325491715,0.062847793,0.4025829999999999,-0.040023892,-0.024782801,0.3724873,0.09999700000000189,0.29998999999995135,-0.049999999999954525
0.20709844,0.190578455,0.49296425,-0.029944615499999997,-0.0583803915,0.373098175,0.0,0.20001000000004865,0.0
0.13251907,0.06847416999999999,-0.38211699999999915,-0.0091751975,-0.055936933499999994,0.376763365,0.10000000000000142,0.1999999999999602,0.0
0.15328876000000002,0.08678981000000001,-0.05291349999999895,-0.0158947145,-0.047384817,0.38501005,0.0,0.19998999999998546,0.0
0.14676456000000002,0.19123686000000004,-0.006825250000000338,0.00059864675,-0.030891455,0.39692193,-0.10000000000000142,0.30001000000001454,-0.19998000000003913
0.146465285,0.008020575,0.02489800000000031,0.006707299399999999,-0.034556647,0.401808845,0.10000000000000142,0.09998999999999114,0.19998000000003913
0.2267309,0.030645782,-0.7496270000000003,-0.01100779325,-0.0311968895,0.39905995,0.0,0.20001000000004865,0.0
0.22337902,0.08559271000000002,-0.31388199999999955,-0.035442404,-0.037916407,0.4015034,0.0,0.1999999999999602,0.0
0.20302830000000005,0.0736217,0.46303600000000067,-0.02566856,-0.03913814,0.40333602,0.0,0.19998999999998546,0.0
0.25617956999999997,0.12258312999999998,0.3505090000000006,-0.030860913000000007,-0.045552222,0.400587115,0.10000000000000142,0.30001000000001454,-0.10000000000002274
0.27509377,0.10223241000000001,0.5408480000000004,-0.023835963,-0.06235102,0.40028167,0.0,0.19998999999998546,0.0
0.17477672,0.08726865,0.3050189999999997,-0.018949041,-0.04891198,0.39600563,0.10000000000000142,0.20000000000001705,0.10000000000002274
0.15741876,0.045968673,-0.17022899999999908,-0.010396928,-0.049217414,0.38134487,0.19999999999999574,0.29999999999998295,0.3000199999999609
0.2112883,0.046806643,0.1338335000000015,-0.019865339,-0.017757851499999998,0.381650275,0.0,0.20000000000001705,0.0
0.24361001999999998,0.050996494,-0.2312820000000002,-0.042772785,-0.03486208,0.3752362,0.20000000000000284,0.19999999999998863,0.0
0.23750482000000003,0.10295067000000001,-0.17382100000000023,-0.03483154,-0.049522847,0.36729497,0.0,0.20001000000004865,0.09998000000001639
0.26162640000000004,0.050637364500000004,0.44867149999999967,-0.033304375,-0.058991256,0.35507765,0.10000000000000142,0.1999999999999602,0.0
0.28550855999999997,0.18638860000000002,0.1841122500000001,-0.02689029,-0.0528826075,0.351717905,0.10000299999999385,0.19998999999998546,0.10000000000002274
0.27461493,0.047285482000000004,-0.4240149999999989,-0.01406212,-0.07334659,0.34835812,0.09999700000000189,0.20000000000001705,0.0999999999999659
0.20937295,0.016160862,-0.2181129999999989,-0.027501155,-0.078844376,0.33430824,0.0,0.19999999999998863,0.0
0.12773066000000002,0.16531962,0.6892890000000005,-0.030555481,-0.071513996,0.33308649999999995,0.10000000000000142,0.30000000000001137,-0.0999999999999659
0.16340426,0.017238252000000003,0.4474739999999997,-0.013451254,-0.06845967,0.33125392,0.0,0.10000999999999749,0.0999999999999659
0.14556746,0.0776918485,-0.5006299999999992,-0.031166345,-0.063267312,0.34041688,0.20000000000000284,0.19998999999998546,0.20001999999999498
0.09636662000000001,-0.09864111,1.5440179999999994,-0.045216247,-0.027531696,0.33614084,0.10000299999999385,0.20000000000001705,0.0
0.25055320000000003,0.33668461000000005,-0.6969539999999999,-0.07087259,-0.071208565,0.3181203,0.09999700000000189,0.19999999999998863,0.09998000000001639
0.39228995000000005,-0.0076614454,-0.5401340000000001,-0.030555481,-0.07029226400000001,0.31537142,0.10000000000000142,0.09999999999999432,0.10000000000002274
0.24648306500000003,0.04309563,-0.4168319999999994,-0.055600955999999986,-0.071208562,0.31170622,0.10000000000000142,0.20000000000001705,0.0
0.18207904,0.2755726,-0.22888799999999954,-0.04460538,-0.07517919,0.2909368,0.0,0.10000999999999749,0.0
0.004070143,0.27581203,0.3265670000000007,-0.010396928,-0.029975155,0.28727162,0.10000000000000142,0.09998999999999114,0.0999999999999659
-0.029807812000000003,-0.08427590000000001,1.2040420000000012,-0.0006230846,-0.015314391,0.2738326,0.0,0.20001000000004865,0.0
0.19644425000000001,0.17800890000000003,-0.1893829999999994,-0.021087069500000003,-0.006151412700000001,0.2478708,0.19999999999999574,0.09998999999996272,0.20001999999999498
0.38558620000000005,0.060214174,-0.11875500000000017,0.007929029,-0.011038333,0.2384024,0.10000000000000142,0.10000999999999749,0.0
0.33961751,-0.12749124,0.3361440000000009,-0.011007793,-0.031807754,0.21396779,0.0,0.09998999999999114,0.0
0.32956185,0.23008277000000002,0.8664590000000008,-0.043994516,-0.06907053,0.17792673,0.20000000000000284,0.09999999999999432,0.19998000000003913
0.21571758000000002,0.07577648000000001,2.204818300000002,-0.011618658,-0.07701178,0.16204424,0.09999999999999432,0.10001000000005433,0.0
0.039384618,0.31723173000000005,0.7563259999999996,-0.018643609,-0.042192463,0.13333356,0.10000000000000142,0.09998999999996272,0.0999999999999659
0.039564182,0.14449008000000002,-0.6035799999999991,0.040304888,-0.03486208,0.10401203,0.10000000000000142,0.10000999999999749,0.10002000000002909
0.07374141,-0.091578215,-1.482253,0.0018203761,-0.000653625,0.07957743,0.10000200000000348,0.09998999999999114,0.0
0.2420538,0.16172832,0.0536285000000003,-0.033609807,0.027446177,0.055142816,0.19999799999999368,0.09999999999999432,0.0999999999999659
0.29412768,0.12006921999999998,1.4572287500000005,-0.0048991404,-0.0018753554,0.04903416,0.0,0.0,0.0
0.23654714000000002,0.029688102,-0.21571999999999925,-0.0061208718,-0.05074458,0.040482048,0.10000000000000142,0.10001000000005433,0.09998000000001639
