beat,timestamp_m,locLat,locLon,accX,accY,accZ,gyroX,gyroY,gyroZ,uncMagX,uncMagY,unMagZ,verticalDistance,horizontalDistance
1607694084,1607694084502.0,50.529557200000006,14.072089000000002,0.6991069000000001,1.2270284,-9.652225,-0.0037140771999999997,-0.0016615521,0.0065118223,190.7,-8.0,-20.699999,9.0,50.0
1607694085,1607694085496.0,50.529560700000005,14.072088699999998,0.6751649000000001,1.0869676000000001,-9.659407,-0.004324939,-0.0010506874000000002,-0.00020769518,190.40001,-7.7,-21.8,12.0,46.0
1607694086,1607694086498.0,50.5295619,14.0720878,0.6691794,1.1240777,-9.621099000000001,-0.0037140771999999997,-0.0016615521,0.0065118223,189.0,-8.799999,-23.8,15.0,46.0
1607694087,1607694087497.0,50.5295594,14.072087900000001,0.6979098000000001,1.0007763,-9.665392,0.0005619824,-0.0016615521,-0.006927213000000001,189.2,-6.6000004,-26.0,27.0,46.0
1607694088,1607694088502.0,50.5295571,14.072088399999998,0.6691794,1.1516110000000002,-9.657013000000001,-0.0006597489,-0.0010506874000000002,-0.0026511564,190.1,0.8000001999999999,-26.9,69.0,46.0
1607694089,1607694089497.0,50.529555,14.0720886,0.6955156,0.7733272,-9.698911,-0.0024923459,-0.0016615521,-0.0026511564,190.90001,9.2,-25.5,103.0,46.0
1607694090,1607694090497.0,50.5295535,14.0720883,0.6488286999999999,1.2940661,-9.616311,-0.0031032115000000004,-0.0047158784999999995,0.0297247,190.90001,9.4,-25.4,106.0,46.0
1607694091,1607694091500.0,50.5295528,14.0720881,0.7613561,1.4449007999999999,-9.576807,-0.0024923459,-0.00043982174000000004,-0.0130358655,190.6,9.2,-25.9,103.0,46.0
1607694092,1607694092499.5,50.5295554,14.072089199999999,0.79607207,1.1444284,-9.664195,-0.0012706146,-0.0010506874000000002,0.0016248998999999998,190.40001,5.0,-27.4,88.0,46.0
1607694093,1607694093503.5,50.529554700000006,14.072092199999998,0.7589619000000001,1.1180921999999998,-9.636662,-0.0018814802,-0.0010506874000000002,0.00040316954,190.418,4.553,-26.901,88.0,46.0
1607694094,1607694094498.0,50.5295534,14.072094400000001,0.7015011,1.1037270000000001,-9.654618,-0.0006597489,-0.00043982174000000004,0.0010140352,191.1,4.6949997,-26.178998999999997,88.0,46.0
1607694095,1607694095502.0,50.529551399999995,14.0720956,0.79008657,1.2749124,-9.607930999999999,0.00178371,-0.00043982174000000004,0.0028466312,191.7,3.6999998,-25.432,88.0,46.0
1607694096,1607694096502.0,50.5295502,14.072096300000002,0.8499416,1.8124107,-9.482236,0.00178371,0.0044470998,-0.06129422,193.59601,2.421,-21.386999999999997,87.0,49.0
1607694097,1607694097496.0,50.5295499,14.072096700000001,0.6979098000000001,1.2916718999999999,-9.534908,0.0023945756,0.0013927734,-0.009370674,194.5,1.4829998,-20.616,86.0,81.0
1607694098,1607694098500.0,50.5295463,14.072093599999999,0.5243302,1.5227122,-9.587581,-0.0018814802,-0.006548474499999999,0.0022357656,194.13501000000002,-2.6680002,-20.740499999999997,74.0,0.0
1607694099,1607694099496.0,50.5295388,14.0720825,-1.0043676,0.842759,-9.797073,-0.05441589,-0.07068933,0.5953859,192.768,-5.191,-19.158998,27.0,0.0
1607694100,1607694100497.0,50.5295339,14.0720742,-0.46567222,0.18435353,-9.803059,-0.08557002,-0.1079521,1.0614761000000001,189.766,7.9270000000000005,-19.778,26.0,0.0
1607694101,1607694101496.0,50.529531799999994,14.0720565,1.0103531,-0.51235914,-9.764750999999999,-0.01348792,-0.019376645,0.018729128,193.459,17.317001,-17.494,26.0,0.0
1607694102,1607694102505.0,50.5295339,14.0720475,0.08738836,-0.05626374,-9.822212,-0.021429168,-0.014489722,0.13662612,193.308,17.608,-18.842999,20.0,0.0
1607694103,1607694103506.0,50.529534399999996,14.0720559,2.2744915,0.12210429,-9.671378,-0.08251569,-0.08046317,0.93747044,197.419,21.744,-19.627998,17.0,0.0
1607694104,1607694104496.0,50.5295227,14.0720782,2.871845,-0.5722142,-9.378088,-0.060524546,-0.057861157,0.5013127,207.11900000000003,20.963001000000002,-21.445999999999998,17.0,0.0
1607694105,1607694105502.0,50.529501200000006,14.0720853,1.8531121,0.7769185000000001,-9.544485,-0.029370416,-0.034648277000000005,0.21359514,210.15201000000002,15.8619995,-21.803,19.0,0.0
1607694106,1607694106498.0,50.5294776,14.0720668,1.1671733999999998,0.6596026,-9.569624000000001,-0.0067684017,-0.0071593397,0.02605951,210.912,13.809000000000001,-21.467,19.0,0.0
1607694107,1607694107496.0,50.529458899999995,14.072021,0.7026982,1.2198458,-9.454702000000001,0.0042271726,-0.015100588,-0.030140093,211.084,13.812000000000001,-21.445,19.0,0.0
1607694108,1607694108496.0,50.5294393,14.071962099999999,2.9903579,0.90141696,-9.446322,-0.052583295999999995,-0.05602856,0.49214968,211.46099999999998,11.939,-21.188000000000002,19.0,0.0
1607694109,1607694109497.0,50.529426,14.0719223,3.1519666,0.37948096,-9.458294,-0.050750699999999996,-0.047476448,0.504367,211.062,3.1469998,-21.647999,19.0,0.0
1607694110,1607694110502.0,50.5294164,14.0718475,2.1296425,0.676362,-9.645041,-0.015320515,-0.029761355,0.15128689,208.1,-1.6000003999999999,-23.3,19.0,0.0
1607694111,1607694111497.0,50.529422,14.0717696,0.9624690999999999,0.8487445,-9.570822,-0.008600999,0.0068905605,-0.020366248,206.8,-3.1000004,-23.8,19.0,0.0
1607694112,1607694112496.0,50.5294433,14.071711800000001,0.6931214,0.5518635000000001,-9.587581,0.0005619824,-0.02915049,-0.05274211,207.0,-3.3999996,-24.3,19.0,0.0
1607694113,1607694113502.0,50.5294831,14.071647800000001,0.025139118,3.1830912000000002,-9.654618,0.014001016000000002,-0.007770205,0.06698748,207.0,-2.3999996,-25.5,19.0,0.0
1607694114,1607694114496.0,50.5295256,14.071583800000003,0.65242,0.59735334,-9.197326,0.011557557,0.018497001000000002,-0.021587979,207.7,-2.3999996,-25.199999,19.0,0.0
1607694115,1607694115500.0,50.5295556,14.0715302,0.043694180799999996,1.0546459,-9.610325999999999,-0.0067684017,-0.0071593397,-0.023420574,207.40001,-2.0,-25.5,17.0,81.0
1607694116,1607694116502.0,50.529569,14.071501800000002,1.0953473,1.1683705,-9.569624000000001,-0.011655323,-0.016322318,0.10852632,206.3,-1.6999998,-25.599998,18.0,81.0
1607694117,1607694117496.0,50.529591100000005,14.071447899999999,0.9792285,1.4065934,-9.4080155,0.0042271726,-0.0010506874000000002,0.2123734,206.6,-3.1999998,-26.199999,17.0,0.0
1607694118,1607694118501.0,50.529605700000005,14.071409699999998,1.8997990000000002,0.7386111999999999,-9.797073,-0.014098786,-0.012657126999999999,0.07065267,204.2,-6.3,-26.099998,19.0,0.0
1607694119,1607694119497.0,50.5296302,14.071363,-0.20829555,1.4640543,-9.607930999999999,0.011557557,0.022773057000000003,-0.16391958,206.717,-7.0,-23.900002,18.0,0.0
1607694120,1607694120502.0,50.5296634,14.071323199999998,0.2873042,1.2389994,-9.680955,0.005448904,-0.00043982174000000004,-0.096724406,207.79998999999998,-1.0999994,-27.3,18.0,0.0
1607694121,1607694121502.0,50.5296875,14.071300400000002,0.80924016,0.90859956,-9.339781,-0.01470965,-0.007770205,-0.029529227,206.4,-2.5,-30.900002,18.0,0.0
1607694122,1607694122286.0,50.529712700000005,14.0712638,0.62368953,1.2006921999999998,-9.417591999999999,-0.0031032115000000004,0.0038362340000000004,-0.02403144,207.29998999999998,-3.0,-24.7,18.0,0.0
1607694129,1607694129135.0,50.5298032,14.071060399999999,1.1037270000000001,2.1080947,-9.510966,-0.026926955,-0.016933184,0.055991902999999996,207.0,20.4,-26.7,18.0,0.0
1607694130,1607694130496.0,50.529732200000005,14.0709009,1.9800048,2.0362685000000003,-9.391256,-0.052583295999999995,-0.09634566,0.7560435000000001,211.125,10.215,-27.592,18.0,0.0
1607694131,1607694131497.0,50.5297092,14.070877300000001,1.5765818,1.6651672999999998,-9.442732000000001,-0.040976855,-0.041978657,0.37089293999999995,209.36900000000003,2.7999997000000003,-29.177,49.0,0.0
1607694132,1607694132495.0,50.529693200000004,14.0708536,0.7314286,1.3982137,-9.562441999999999,-0.0055466704,-0.008381071,0.041942007999999996,207.4,2.2999997000000003,-30.7,74.0,0.0
1607694133,1607694133502.0,50.52969279999999,14.0708458,0.5746084,0.78888947,-9.700109,-0.006157536,0.0020036389999999998,0.00040316954,208.7,3.1999998,-30.9,73.0,116.0
1607694134,1607694134496.0,50.5296988,14.0708422,0.6655880999999999,1.5849615,-9.629479,-0.0031032115000000004,-0.0022724178,0.008344417,208.7,3.1,-31.4,73.0,84.0
1607694135,1607694135496.0,50.5297051,14.0708422,0.5770026,1.3012487,-9.647436,-0.0012706146,-0.0010506874000000002,-0.006316348,208.7,2.5,-31.5,73.0,49.0
1607694136,1607694136496.0,50.5297079,14.0708427,0.6619968,1.3239936,-9.617508,-0.0073792674,-0.0016615521,0.0016248998999999998,207.0,1.9999995,-32.7,73.0,46.0
1607694137,1607694137487.0,50.5297088,14.070843,0.5279215,1.2761095,-9.623494,-0.0018814802,-0.0016615521,-0.004483752,205.5,0.8999995999999999,-33.084,73.0,46.0
1607694138,1607694138500.0,50.5297088,14.070843099999998,0.73322425,1.8339584999999998,-9.490616000000001,0.0005619824,0.0044470998,-0.03319442,207.5535,1.3299994,-29.407001,73.0,46.0
1607694139,1607694139496.0,50.5297086,14.0708432,1.0630256,1.2832921,-9.53012,0.01705534,0.010555753000000001,-0.124213345,208.144,2.9549993999999997,-30.486,73.0,46.0
1607694140,1607694140502.0,50.5297101,14.0708419,1.1899183,0.7625531999999999,-9.588778,0.050042063,0.050872855,-0.5823623,210.503,8.381,-29.127,76.0,46.0
1607694141,1607694141499.5,50.529712200000006,14.070843599999998,1.2677298000000001,0.7098808000000001,-9.601946,0.053707257,0.10279640599999999,-0.771425085,212.229,19.912998,-28.442001,76.0,46.0
1607694142,1607694142497.0,50.5297148,14.0708532,0.3854665,0.11372458,-9.749189,0.018887937,0.017886136,-0.19690631,209.03599999999997,30.065,-27.471,76.0,46.0
1607694143,1607694143497.0,50.5297191,14.070861800000001,0.8475474000000001,1.1719618,-9.5253315,-0.0012706146,-0.004105014000000001,0.0065118223,207.78900000000002,25.708000000000002,-25.697,64.0,46.0
1607694144,1607694144487.0,50.5297227,14.070864199999999,0.8391677,1.0223241,-9.64983,0.006670635,0.0020036389999999998,-0.019144518,206.61700000000002,20.451,-24.179000000000002,14.0,46.0
1607694145,1607694145497.0,50.5297221,14.070863399999999,0.8535328999999999,1.2318168,-9.679757,-0.004324939,0.00017104297999999998,0.0016248998999999998,205.3,20.2,-24.525002,3.0,11.0
1607694146,1607694146506.0,50.529716799999996,14.070864199999999,1.0127473,0.25857377,-9.752781,0.011557557,0.010555753000000001,-0.11199604,205.255,21.045,-25.032001,12.0,11.0
1607694147,1607694147502.0,50.5297131,14.070863800000001,0.33279404,0.50637364,-9.742006,0.02560746,0.03132517,-0.41559607,203.702,24.862999,-26.469002000000003,25.0,11.0
1607694148,1607694148496.0,50.5297045,14.070859400000002,-0.2693477,0.47046062,-9.8329865,0.028050914,0.035601225,-0.32396626,198.1,26.699999,-26.800001,37.0,11.0
1607694149,1607694149502.0,50.5297001,14.070856599999999,-0.037110128,0.7074866,-9.755175,0.018277071000000002,0.030103438,-0.24699725,193.5,25.3,-24.5,39.0,11.0
1607694150,1607694150503.0,50.5296691,14.070852800000003,0.03232172,0.7314286,-9.79827,0.01339015,0.016053539,-0.14986968,190.4,22.5,-23.400002,38.0,14.0
1607694151,1607694151496.0,50.5296454,14.070875099999999,0.63087213,0.8403648000000001,-9.64145,-0.0128770545,-0.0034941481,-0.028307497999999997,189.7,20.9,-23.7,39.0,11.0
1607694152,1607694152506.5,50.5296211,14.070915099999999,0.49320555,0.9888053,-9.707291,0.006059769499999999,0.012388348,-0.021587979,189.622,19.4,-22.891,38.0,14.0
1607694153,1607694153497.0,50.529602600000004,14.070953699999999,0.79846627,0.8870517,-9.554062,0.001172848,0.008112292,0.0010140352,188.9,19.3,-23.400002,38.0,14.0
1607694154,1607694154496.0,50.529573799999994,14.0710083,0.80804306,0.8295909,-9.698911,-0.0024923459,-0.0016615521,-0.006927213000000001,188.2,19.2,-24.0,38.0,14.0
1607694155,1607694155497.5,50.5295472,14.071057699999999,0.7398083000000001,1.009156,-9.661800999999999,0.0023945756,0.0016982062,-0.008148944,188.762,18.9,-22.800001,38.0,14.0
1607694156,1607694156503.0,50.5295216,14.071105800000002,0.7266402,0.94331545,-9.624691,0.0005619824,-0.0022724178,-0.009370674,190.075,19.409000000000002,-21.015001,38.0,11.0
1607694157,1607694157497.0,50.5294933,14.071157199999998,0.5386954,0.8750806999999999,-9.537302,-0.0018814802,-0.0034941481,-0.00081856083,190.342,18.965,-20.497002,38.0,11.0
1607694158,1607694158497.0,50.5294607,14.0712177,0.7757214,0.81761986,-9.495403999999999,-0.0073792674,-0.0071593397,-0.0014294260000000001,190.896,19.106998,-19.543001,38.0,14.0
1607694159,1607694159046.0,50.5294286,14.0712791,1.0941502,0.11372458,-9.680955,-0.0018814802,-0.025485296,-0.0038728868,191.498,18.195,-17.708,38.0,14.0
