,beat,end_beat,locLat_start,locLon_start,locLat_end,locLon_end,start,start_type,end,end_type
53,1606470525,1606470585,50.52965,14.0708575,50.529289899999995,14.071022699999999,,,B-01 07-12,sklad
54,1606470618,1606470692,50.529748,14.0709158,50.529311299999996,14.0710587,,,B-01 07-12,sklad
55,1606470714,1606470771,50.5296658,14.0708658,50.5292907,14.071021,,,B-01 07-12,sklad
56,1606470830,1606470884,50.52973220000001,14.0709233,50.5293062,14.071052700000001,,,B-01 07-12,sklad
57,1606470931,1606470971,50.5296842,14.0708843,50.529287599999996,14.070997699999998,,,B-01 07-12,sklad
58,1606471003,1606471054,50.529742299999995,14.070956099999998,50.52928970000001,14.0710092,,,B-01 07-12,sklad
59,1606471256,1606471311,50.52976470000001,14.070924900000001,50.5293133,14.071019699999999,Hala schlosser,budova,B-01 07-12,sklad
60,1606471344,1606471394,50.5297571,14.070910399999999,50.5293415,14.071139800000001,Hala schlosser,budova,,
61,1606471414,1606471465,50.5297298,14.0709152,50.5293753,14.0710624,,,,
62,1606471486,1606471536,50.5297534,14.070909099999998,50.529333,14.0710587,Hala schlosser,budova,B-01 07-12,sklad
63,1606471557,1606471610,50.5297245,14.0709351,50.5293213,14.071041199999998,,,B-01 07-12,sklad
64,1606471637,1606471681,50.529752200000004,14.0709005,50.5293391,14.071082500000001,Hala schlosser,budova,,
65,1606471700,1606471747,50.5297392,14.070921499999999,50.5293446,14.0710821,,,,
66,1606471775,1606471828,50.52973660000001,14.0709169,50.5293105,14.071033600000002,,,B-01 07-12,sklad
67,1606471850,1606471915,50.529752200000004,14.0709362,50.5293257,14.0710405,,,B-01 07-12,sklad
68,1606471962,1606472018,50.529731700000006,14.0708971,50.52932929999999,14.0710386,,,B-01 07-12,sklad
69,1606472074,1606472124,50.529727799999996,14.0708809,50.5293321,14.071057099999999,,,B-01 07-12,sklad
70,1606472145,1606472194,50.529729499999995,14.0708772,50.529323299999994,14.071033499999999,Hala schlosser,budova,B-01 07-12,sklad
71,1606472219,1606472274,50.5297248,14.0708682,50.529314299999996,14.071061199999999,Hala schlosser,budova,B-01 07-12,sklad
72,1606472321,1606472370,50.529711400000004,14.0708801,50.5293375,14.0710628,,,B-01 07-12,sklad
73,1606472389,1606472447,50.5297101,14.0708446,50.52932910000001,14.071056200000001,Hala schlosser,budova,B-01 07-12,sklad
74,1606472467,1606472521,50.529701,14.070843700000001,50.5293393,14.0710822,,,,
75,1606472543,1606472599,50.5296924,14.0708261,50.5293372,14.0710492,,,B-01 07-12,sklad
76,1606472620,1606472674,50.5296811,14.0708115,50.5293372,14.0710965,,,,
77,1606472692,1606472732,50.5296745,14.0708044,50.529332200000006,14.071052300000002,,,B-01 07-12,sklad
78,1606472780,1606472831,50.52967570000001,14.070855800000002,50.529339,14.071049800000004,,,B-01 07-12,sklad
79,1606472859,1606472917,50.5296667,14.070822,50.5293427,14.0710547,,,B-01 07-12,sklad
