,beat,end_beat,duration,se_distance
315,1606825101,1606825230,129,156.02288022149997
316,1606916776,1606916906,130,76.75422036998191
317,1606917025,1606917129,104,78.43138638780265
318,1606917231,1606917341,110,68.18526012959451
319,1606917467,1606917623,156,99.83974289222046
320,1606917802,1606917923,121,141.69848872513853
321,1606918091,1606918191,100,148.588806896483
322,1606918307,1606918335,28,13.001319335538595
323,1606918410,1606918516,106,99.82669992857012
324,1606890377,1606890536,159,141.777322386081
325,1606890625,1606890734,109,74.62378367380009
326,1606890864,1606890959,95,74.25542801301559
327,1606891164,1606891232,68,25.663990714077
328,1606891238,1606891347,109,79.93825072707419
329,1606891370,1606891413,43,11.663920342939697
330,1606891499,1606891606,107,72.36102237658916
331,1606892679,1606892863,184,144.70169759017634
332,1606893049,1606893243,194,196.06381635868232
333,1606893338,1606893471,133,191.65783523310432
334,1606893590,1606893762,172,191.3875633252138
335,1606894280,1606894295,15,27.16131766274963
336,1606894303,1606894311,8,23.577566246559144
337,1606894948,1606895049,101,61.66327603991031
338,1606895175,1606895265,90,66.35436739356078
339,1606895326,1606895509,183,94.31887700569824
340,1606895678,1606895813,135,163.03438300351397
341,1606896039,1606896160,121,164.25058484684976
342,1606896339,1606896453,114,163.71832024940312
343,1606896538,1606896646,108,159.65918017901848
344,1606897320,1606897424,104,157.51234551867412
345,1606897488,1606897663,175,185.0094995783988
346,1606898405,1606898457,52,34.13510684738229
347,1606898489,1606898532,43,34.950823840466235
348,1606898757,1606898784,27,16.75383913226419
349,1606898793,1606898826,33,10.779837730527188
350,1606898840,1606898883,43,15.07113129083658
351,1606898899,1606898931,32,10.700850645723678
352,1606898940,1606898993,53,11.295663329698154
353,1606899034,1606899079,45,38.87668067547147
354,1606899173,1606899202,29,16.281901356602752
355,1606899214,1606899329,115,29.832964580953284
356,1606899345,1606899384,39,28.402699723484936
357,1606899439,1606899531,92,73.2501669188446
358,1606899565,1606899601,36,15.80713385970184
359,1606899616,1606899659,43,28.908947153006707
360,1606899753,1606899804,51,30.8660445384385
361,1606899940,1606900004,64,24.75138677058201
362,1606900057,1606900099,42,29.255605171469096
363,1606900111,1606900197,86,28.388723491535753
364,1606900206,1606900264,58,62.788097345777445
365,1606900281,1606900352,71,15.329662697400074
366,1606900371,1606900414,43,11.429759081747532
367,1606900444,1606900486,42,10.285277023827962
368,1606900533,1606900582,49,33.878902034832585
369,1606900604,1606900644,40,16.566564469294473
370,1606900672,1606900713,41,17.704799208756462
371,1606900793,1606900839,46,22.467138870647737
372,1606902215,1606902298,83,11.656657709982447
373,1606905474,1606905483,9,22.28980848490056
374,1606905510,1606905646,136,68.3224437448492
375,1606905994,1606906039,45,13.796542658751205
376,1606906046,1606906075,29,12.007235903960144
377,1606906136,1606906178,42,13.95026768338611
378,1606906191,1606906229,38,15.845327524042096
379,1606906243,1606906286,43,14.914025751188694
380,1606906296,1606906331,35,12.161031805383699
381,1606906347,1606906375,28,14.702791367758925
382,1606906391,1606906425,34,18.24361556821839
383,1606906440,1606906483,43,16.70970717353292
384,1606906499,1606906538,39,17.74410064717965
385,1606906554,1606906602,48,12.215635616173307
386,1606906615,1606906674,59,19.539321620347852
387,1606906700,1606906739,39,19.805374545380545
388,1606906741,1606906751,10,16.36594431308106
389,1606906845,1606906883,38,15.282863618453222
390,1606906902,1606906949,47,13.799298793876048
391,1606907038,1606907080,42,14.060018431219717
392,1606907098,1606907138,40,15.163405214961248
393,1606907156,1606907202,46,11.867193259064086
394,1606907307,1606907352,45,17.84182427970274
395,1606907361,1606907417,56,22.599406758928296
396,1606913772,1606913906,134,56.41361195015105
397,1606913937,1606914004,67,66.63891923012483
398,1606914092,1606914284,192,55.904666455331025
